artist,song,duration_ms,genre,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Billie Eilish,Bored,180933,pop; Dance/Electronic,2017,84,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959
Future,Mask Off,204600,hip hop; pop,2017,79,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062
G-Eazy,Him & I,268866,hip hop; pop,2017,0,0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908
Maroon 5,Cold (feat. Future),234308,pop,2017,0,0.697,0.716,9,-6.288,0,0.113,0.118,0,0.0424,0.506,99.905
Rae Sremmurd,Swang,208120,hip hop; pop,2016,75,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82E-06,0.1,0.166,139.992
Lil Peep,Save That Shit,231546,hip hop,2017,77,0.534,0.583,2,-8.672,1,0.0288,0.0262,0,0.421,0.145,105.997
A$AP Ferg,Plain Jane,173600,hip hop; pop,2017,74,0.797,0.844,11,-5.482,1,0.275,0.0651,0,0.087,0.52,170.142
French Montana,Unforgettable,233901,hip hop; pop,2017,82,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985
21 Savage,Bank Account,220306,hip hop,2017,74,0.884,0.347,8,-8.227,0,0.35,0.015,7.00E-06,0.0871,0.376,75.016
Axwell /\ Ingrosso,More Than You Know,203000,pop; Dance/Electronic,2017,0,0.645,0.741,5,-4.989,0,0.0339,0.0323,0,0.29,0.534,123.07
ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000,pop; Dance/Electronic,2017,77,0.259,0.437,11,-6.589,0,0.0386,0.102,1.32E-06,0.106,0.0951,180.042
J Balvin,Mi Gente,189029,latin,2017,53,0.548,0.701,11,-4.862,0,0.0914,0.0178,1.34E-05,0.134,0.309,104.237
Jax Jones,You Don't Know Me - Radio Edit,213946,hip hop; pop; Dance/Electronic,2016,1,0.876,0.669,11,-6.054,0,0.138,0.163,0,0.185,0.682,124.007
Rae Sremmurd,Black Beatles,291893,hip hop; pop,2016,75,0.794,0.632,0,-6.163,1,0.0649,0.142,0,0.128,0.355,145.926
Zara Larsson,Ain't My Fault,224030,pop; Dance/Electronic,2017,67,0.576,0.782,6,-4.825,0,0.0296,0.00778,0,0.285,0.355,141.153
Travis Scott,BUTTERFLY EFFECT,190677,hip hop; Dance/Electronic,2017,0,0.763,0.598,11,-6.865,1,0.0539,0.0714,0,0.112,0.182,140.987
Ayo & Teo,Rolex,238586,hip hop; pop,2017,69,0.804,0.886,1,-2.512,1,0.04,0.0837,0,0.266,0.789,144.946
Lil Uzi Vert,XO Tour Llif3,182706,hip hop,2017,81,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096
Imagine Dragons,Whatever It Takes,201240,rock,2017,80,0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945
Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),177184,hip hop,2016,76,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034
Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,hip hop; pop,2017,75,0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064
G-Eazy,No Limit,245386,hip hop; pop,2017,0,0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957
Playboi Carti,Magnolia,181812,hip hop,2017,77,0.791,0.582,11,-7.323,0,0.286,0.0114,0,0.35,0.443,162.991
Chord Overstreet,Hold On,198853,pop; Folk/Acoustic,2017,80,0.618,0.443,2,-9.681,1,0.0526,0.469,0,0.0829,0.167,119.949
Jax Jones,Breathe,207629,hip hop; pop; Dance/Electronic,2017,58,0.722,0.744,11,-5.52,0,0.0363,0.0234,0.000157,0.143,0.686,125.985
Imagine Dragons,Believer,204346,rock,2017,1,0.779,0.787,10,-4.305,0,0.108,0.0524,0,0.14,0.708,124.982
Natti Natasha,Criminal,232549,pop; latin,2017,74,0.814,0.813,2,-3.023,0,0.0561,0.03,9.33E-05,0.255,0.839,79.997
Kendrick Lamar,HUMBLE.,177000,hip hop,2017,0,0.906,0.625,1,-6.779,0,0.0903,0.000243,3.23E-05,0.0975,0.423,150.018
Selena Gomez,Fetish (feat. Gucci Mane),186112,pop,2017,69,0.708,0.618,2,-4.424,1,0.0592,0.0204,6.81E-06,0.062,0.265,123.013
Charlie Puth,Attention,211475,pop,2017,0,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12E-05,0.0848,0.777,100.041
Big Shaq,Man's Not Hot,186026,pop; Dance/Electronic,2017,62,0.905,0.884,0,-4.076,1,0.236,0.111,8.31E-05,0.107,0.588,135.048
Anne-Marie,Ciao Adios,200104,pop; Dance/Electronic,2017,57,0.698,0.882,4,-3.078,0,0.0863,0.127,0,0.15,0.445,106.083
Rag'n'Bone Man,Human,200186,R&B,2017,76,0.602,0.707,9,-4.097,1,0.302,0.393,0,0.165,0.554,75.087
blackbear,do re mi,212027,hip hop; pop; Dance/Electronic,2017,4,0.745,0.593,8,-6.35,1,0.0526,0.00522,5.25E-06,0.123,0.17,111.002
Lil Pump,Gucci Gang,124055,hip hop,2017,64,0.936,0.523,5,-6.71,1,0.0597,0.239,0,0.117,0.699,119.889
Taylor Swift,Look What You Made Me Do,211853,pop,2017,76,0.766,0.709,9,-6.471,0,0.123,0.204,1.41E-05,0.126,0.506,128.07
Enrique Iglesias,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),207680,pop; latin,2017,70,0.688,0.822,0,-3.304,1,0.0537,0.0642,0,0.241,0.66,91.011
Kodak Black,Tunnel Vision,268186,hip hop,2017,51,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91E-05,0.122,0.231,171.853
Kendrick Lamar,DNA.,185946,hip hop,2017,0,0.636,0.517,0,-6.759,1,0.36,0.00402,0,0.0874,0.394,139.928
A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),209269,hip hop,2017,0,0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014
XXXTENTACION,Jocelyn Flores,119133,hip hop,2017,83,0.872,0.391,0,-9.144,0,0.242,0.469,4.13E-06,0.297,0.437,134.021
Migos,Bad and Boujee (feat. Lil Uzi Vert),343150,hip hop; pop,2017,72,0.926,0.666,11,-5.314,1,0.244,0.0611,0,0.123,0.168,127.079
Yo Gotti,Rake It Up (feat. Nicki Minaj),276333,hip hop; pop,2017,67,0.91,0.444,1,-8.126,0,0.344,0.022,0,0.137,0.53,149.953
Martin Garrix,Scared to Be Lonely,220883,pop; Dance/Electronic,2017,77,0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972
Jonas Blue,Mama,181614,pop; Dance/Electronic,2017,51,0.739,0.792,11,-4.256,0,0.0418,0.091,0,0.0516,0.547,104.016
Martin Jensen,Solo Dance,174933,pop; Dance/Electronic,2016,0,0.744,0.836,6,-2.396,0,0.0507,0.0435,0,0.194,0.36,114.965
Taylor Swift,...Ready For It?,208186,pop,2017,73,0.613,0.764,2,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015
David Guetta,2U (feat. Justin Bieber),194896,hip hop; pop; Dance/Electronic,2017,67,0.548,0.65,8,-5.827,0,0.0591,0.219,0,0.225,0.557,144.937
Migos,Slippery (feat. Gucci Mane),304041,hip hop; pop,2017,68,0.92,0.675,1,-5.661,0,0.263,0.307,0,0.104,0.749,141.967
Shawn Mendes,There's Nothing Holdin' Me Back,199440,pop,2017,0,0.857,0.8,2,-4.035,1,0.0583,0.381,0,0.0913,0.966,121.996
G-Eazy,Good Life (with G-Eazy & Kehlani),225520,hip hop; pop,2017,63,0.572,0.778,1,-5.208,1,0.233,0.00638,0,0.0563,0.54,168.073
The Vamps,All Night,197640,pop,2017,73,0.538,0.804,8,-5.194,1,0.0358,0.0041,0,0.33,0.507,144.992
Dua Lipa,New Rules,212000,pop,2017,61,0.763,0.72,9,-5.181,0,0.0691,0.00261,1.11E-05,0.114,0.592,116.01
Cardi B,Bodak Yellow,223962,hip hop; pop,2017,59,0.929,0.723,11,-5.792,0,0.109,0.0672,0,0.346,0.458,125.022
Rag'n'Bone Man,Skin,239626,R&B,2017,67,0.564,0.745,0,-7.733,1,0.31,0.265,0,0.147,0.351,170.661
Zara Larsson,I Would Like,226720,pop; Dance/Electronic,2017,57,0.486,0.713,2,-3.949,0,0.0524,0.0853,0,0.0839,0.297,121.028
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),204173,hip hop; pop,2017,72,0.671,0.672,0,-3.094,0,0.0688,0.0329,0,0.118,0.632,97.979
Post Malone,Congratulations,220293,hip hop,2016,81,0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146
Avicii,Without You (feat. Sandro Cavazza),181672,pop; Dance/Electronic,2017,77,0.662,0.858,2,-4.844,1,0.0428,0.00163,0,0.0456,0.295,133.993
Clean Bandit,Symphony (feat. Zara Larsson),214866,pop; Dance/Electronic,2017,0,0.718,0.609,0,-4.699,0,0.043,0.281,3.29E-05,0.234,0.497,122.95
Katy Perry,Chained To The Rhythm,237733,pop,2017,69,0.562,0.8,0,-5.404,1,0.112,0.0814,0,0.199,0.471,95.029
Zay Hilfigerrr,Juju on That Beat (TZ Anthem),144244,set(),2016,57,0.807,0.887,1,-3.892,1,0.275,0.00381,0,0.391,0.78,160.517
Calvin Harris,Feels (feat. Pharrell Williams- Katy Perry & Big Sean),223413,hip hop; pop; Dance/Electronic,2017,79,0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018
Migos,T-Shirt,242407,hip hop; pop,2017,64,0.865,0.687,10,-3.744,0,0.217,0.242,0,0.158,0.486,139.023
OneRepublic,Rich Love (with Seeb),201256,pop,2017,64,0.401,0.872,1,-3.641,0,0.314,0.167,0,0.362,0.472,104.592
Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,193613,rock; pop,2017,61,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03
Macklemore,Glorious (feat. Skylar Grey),220454,hip hop; pop,2017,74,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59E-05,0.112,0.356,139.994
Hayden James,NUMB,217296,pop; Dance/Electronic,2019,47,0.617,0.558,10,-7.046,0,0.0431,0.184,1.03E-06,0.0911,0.4,147.932
Liam Payne,Strip That Down,204502,pop,2017,1,0.869,0.485,6,-5.595,1,0.0545,0.246,0,0.0765,0.527,106.028
Drake,Passionfruit,298940,hip hop; pop; R&B,2017,0,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98
Justin Bieber,Friends (with BloodPop®),189466,pop,2017,0,0.744,0.739,8,-5.35,1,0.0387,0.00459,0,0.306,0.649,104.99
ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",245200,pop; Dance/Electronic,2016,0,0.735,0.451,0,-8.374,1,0.0585,0.0631,1.30E-05,0.325,0.0862,117.973
Alessia Cara,Scars To Your Beautiful,230226,pop; R&B,2016,76,0.319,0.739,0,-5.74,1,0.272,0.0285,0,0.111,0.449,194.169
2 Chainz,It's A Vibe,210200,hip hop; pop,2017,71,0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003
Starley,Call on Me - Ryan Riback Remix,222040,pop; Dance/Electronic,2016,48,0.67,0.838,0,-4.031,1,0.0362,0.0605,0.000611,0.159,0.716,105
AJR,Weak,201160,rock,2017,0,0.673,0.637,5,-4.518,1,0.0429,0.137,0,0.184,0.678,123.98
Lana Del Rey,Lust for Life (with The Weeknd),264011,pop,2017,0,0.499,0.676,0,-8.618,0,0.0582,0.588,0.00484,0.358,0.295,99.979
CNCO,Reggaetón Lento (Remix),188786,pop; latin,2017,0,0.623,0.909,4,-3.079,0,0.0758,0.158,0,0.0972,0.651,93.984
The Vamps,Middle Of The Night,174600,pop,2017,61,0.588,0.749,11,-4.323,0,0.058,0.0037,0,0.0813,0.397,130.093
The Weeknd,I Feel It Coming,269186,pop; R&B,2016,78,0.773,0.819,0,-5.946,0,0.118,0.428,0,0.0679,0.585,92.987
The Chainsmokers,Paris,221506,pop; Dance/Electronic,2017,73,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66E-06,0.0939,0.219,99.99
Big Sean,Bounce Back,222360,hip hop; pop,2017,71,0.78,0.575,1,-5.628,0,0.139,0.106,0,0.129,0.273,81.502
Shawn Mendes,Mercy,208733,pop,2017,0,0.561,0.674,4,-4.882,0,0.0818,0.118,0,0.111,0.383,148.127
Avicii,Lonely Together (feat. Rita Ora),181812,pop; Dance/Electronic,2017,53,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12E-05,0.0683,0.272,102.977
Cheat Codes,No Promises (feat. Demi Lovato),223503,pop; Dance/Electronic,2017,68,0.741,0.667,10,-5.445,1,0.134,0.0575,0,0.106,0.595,112.956
Bruno Mars,24K Magic,225983,pop,2016,78,0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97
Lorde,Homemade Dynamite - REMIX,214254,pop; Dance/Electronic,2017,8,0.781,0.548,0,-4.997,0,0.0764,0.229,0,0.127,0.175,106.996
Kygo,It Ain't Me (with Selena Gomez),220780,pop; Dance/Electronic,2017,75,0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968
Drake,God's Plan,198973,hip hop; pop; R&B,2018,81,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29E-05,0.552,0.357,77.169
Post Malone,rockstar (feat. 21 Savage),218146,hip hop,2018,83,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01E-05,0.131,0.129,159.801
Offset,Ric Flair Drip (with Metro Boomin),172800,hip hop; pop,2017,80,0.88,0.428,9,-8.28,1,0.206,0.149,5.05E-05,0.114,0.333,100.007
G-Eazy,Him & I (with Halsey),268866,hip hop; pop,2017,75,0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908
Dynoro,In My Mind,184560,pop; Dance/Electronic,2018,78,0.694,0.77,6,-5.335,1,0.149,0.176,1.10E-05,0.118,0.163,125.905
Juice WRLD,Lucid Dreams,239835,hip hop,2018,84,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903
Zedd,The Middle,184732,hip hop; pop; Dance/Electronic,2018,80,0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01
Marshmello,FRIENDS,202620,pop; Dance/Electronic,2018,78,0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079
Cardi B,I Like It,253390,hip hop; pop,2018,79,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048
XXXTENTACION,Moonlight,135090,hip hop,2018,82,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009
Ariana Grande,no tears left to cry,205920,pop,2018,77,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11E-06,0.294,0.354,121.993
Sheck Wes,Mo Bamba,183906,hip hop,2018,77,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034
Calvin Harris,One Kiss (with Dua Lipa),214846,hip hop; pop; Dance/Electronic,2018,81,0.791,0.862,9,-3.24,0,0.11,0.037,2.19E-05,0.0814,0.592,123.994
Tyga,Taste (feat. Offset),232959,hip hop; pop,2018,73,0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994
Travis Scott,SICKO MODE,312820,hip hop; Dance/Electronic,2018,81,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008
Imagine Dragons,Natural,189466,rock,2018,80,0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.0812,0.22,100
DJ Snake,Taki Taki (with Selena Gomez- Ozuna & Cardi B),212500,hip hop; pop; Dance/Electronic,2018,76,0.842,0.801,8,-4.167,0,0.228,0.157,4.82E-06,0.0642,0.617,95.881
Marshmello,Spotlight,177600,pop; Dance/Electronic,2018,71,0.546,0.822,7,-4.483,1,0.151,0.0145,0,0.742,0.615,150.06
The Weeknd,Pray For Me (with Kendrick Lamar),211440,pop; R&B,2018,69,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17E-05,0.111,0.188,100.584
Billie Eilish,lovely (with Khalid),200185,pop; Dance/Electronic,2018,86,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284
Migos,Walk It Talk It,276147,hip hop; pop,2018,75,0.907,0.633,2,-5.145,1,0.184,0.0876,2.60E-06,0.106,0.395,145.914
Clean Bandit,Solo (feat. Demi Lovato),222653,pop; Dance/Electronic,2018,71,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66E-05,0.35,0.565,105.005
Drake,Nonstop,238614,hip hop; pop; R&B,2018,77,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983
6ix9ine,FEFE,179404,hip hop,2018,42,0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978
The Weeknd,Call Out My Name,228373,pop; R&B,2018,80,0.461,0.593,1,-4.954,1,0.0356,0.17,0,0.307,0.175,134.17
Nio Garcia,Te Boté - Remix,417920,latin,2018,76,0.903,0.675,11,-3.445,0,0.214,0.542,1.28E-05,0.0595,0.442,96.507
Migos,MotorSport,303076,hip hop; pop,2018,72,0.904,0.518,2,-5.32,1,0.183,0.0305,0,0.325,0.188,137.996
Nicky Jam,X,172854,latin,2019,74,0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968
XXXTENTACION,SAD!,166605,hip hop,2018,82,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023
Becky G,Sin Pijama,188560,pop; latin,2018,69,0.791,0.745,11,-3.695,0,0.0464,0.354,2.93E-05,0.104,0.82,94.014
Machine Gun Kelly,Home (with Machine Gun Kelly- X Ambassadors & Bebe Rexha),202804,hip hop; pop,2017,71,0.653,0.718,3,-5.232,0,0.213,0.00413,0,0.0537,0.216,82.034
6ix9ine,GUMMO,157643,hip hop,2018,63,0.66,0.775,2,-4.926,1,0.172,0.0553,0,0.129,0.635,157.036
Jax Jones,Breathe,207629,hip hop; pop; Dance/Electronic,2017,58,0.722,0.744,11,-5.52,0,0.0363,0.0234,0.000157,0.143,0.686,125.985
The Chainsmokers,Sick Boy,193200,pop; Dance/Electronic,2018,69,0.663,0.577,11,-7.518,0,0.0531,0.109,0,0.12,0.454,89.996
Jay Rock,King's Dead (with Kendrick Lamar- Future & James Blake),229670,hip hop; pop,2018,71,0.645,0.705,1,-5.008,1,0.299,0.000813,0,0.128,0.376,137.133
Rich The Kid,Plug Walk,175229,hip hop; pop,2018,72,0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981
Kendrick Lamar,All The Stars (with SZA),232186,hip hop,2018,80,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924
Logic,Everyday,204746,hip hop; pop,2018,69,0.667,0.741,1,-4.099,1,0.0378,0.0425,0,0.0761,0.422,149.908
Jason Derulo,Tip Toe (feat. French Montana),187521,hip hop; pop,2017,64,0.845,0.709,10,-4.547,0,0.0714,0.0233,0,0.094,0.62,98.062
Ariana Grande,God is a woman,197546,pop,2018,78,0.602,0.658,1,-5.934,1,0.0558,0.0233,6.00E-05,0.237,0.268,145.031
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,332300,hip hop; pop,2018,66,0.713,0.831,1,-4.75,0,0.15,0.0168,0,0.118,0.584,173.948
EO,German,170825,set(),2018,67,0.862,0.583,8,-6.26,0,0.0654,0.811,1.86E-05,0.191,0.852,103.019
Dennis Lloyd,Nevermind,156600,pop,2017,74,0.6,0.688,5,-8.339,0,0.201,0.159,1.29E-05,0.409,0.0793,99.977
girl in red,we fell in love in october,184153,pop; rock; Dance/Electronic,2018,82,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959
Selena Gomez,Wolves,197993,pop,2017,78,0.724,0.804,11,-4.614,0,0.0448,0.124,0,0.204,0.306,124.987
Tiësto,Jackie Chan,215759,pop; Dance/Electronic,2018,72,0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005
Tom Walker,Leave a Light On,185863,rock; pop,2017,70,0.586,0.624,5,-5.946,1,0.113,0.0153,1.78E-06,0.133,0.267,68.976
Sofía Reyes,1- 2- 3 (feat. Jason Derulo & De La Ghetto),201526,pop; latin,2018,65,0.792,0.895,1,-3.112,0,0.0589,0.165,0,0.0501,0.794,94.968
Marshmello,Silence,180822,pop; Dance/Electronic,2017,80,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96E-06,0.17,0.286,141.971
5 Seconds of Summer,Youngblood,203417,pop,2018,69,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274
Loud Luxury,Body (feat. brando),163216,pop; Dance/Electronic,2017,0,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44E-05,0.0543,0.582,121.958
Liam Payne,For You (Fifty Shades Freed) (& Rita Ora),245453,pop,2018,62,0.541,0.787,2,-4.618,0,0.0331,0.0167,0,0.157,0.2,113
NF,Let You Down,212120,hip hop; pop,2017,79,0.662,0.714,5,-5.68,0,0.121,0.312,0,0.179,0.464,147.997
XXXTENTACION,changes,121886,hip hop,2018,79,0.669,0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934
Maluma,Corazón (feat. Nego do Borel),184720,latin,2018,69,0.722,0.738,9,-6.073,0,0.247,0.328,1.47E-05,0.198,0.748,198.075
Cardi B,Bodak Yellow,223712,hip hop; pop,2018,72,0.926,0.703,11,-6.337,0,0.103,0.0659,0,0.231,0.485,125.022
Lil Baby,Yes Indeed,142273,hip hop,2018,79,0.963,0.346,5,-9.309,0,0.53,0.0355,0,0.108,0.562,119.957
Jonas Blue,Rise,194407,pop; Dance/Electronic,2018,70,0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046
David Guetta,Flames,194680,hip hop; pop; Dance/Electronic,2018,59,0.631,0.649,5,-5.892,0,0.0385,0.0817,3.80E-06,0.0934,0.421,93.95
Ozuna,Vaina Loca,176133,latin,2018,72,0.754,0.805,6,-4.249,1,0.0752,0.315,0,0.203,0.555,93.982
Charlie Puth,How Long,200853,pop,2018,72,0.845,0.561,1,-5.253,0,0.0778,0.211,3.49E-06,0.0383,0.811,109.974
Post Malone,Better Now,231266,hip hop,2018,80,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038
BlocBoy JB,Look Alive (feat. Drake),181263,hip hop; pop,2018,73,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86E-05,0.105,0.595,140.022
Eminem,River (feat. Ed Sheeran),221013,hip hop,2017,72,0.748,0.749,8,-5.916,0,0.516,0.142,0,0.0713,0.659,90.09
Marshmello,Happier,214289,pop; Dance/Electronic,2018,82,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015
Dean Lewis,Be Alright,196373,pop,2018,79,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684
Charlie Puth,Done for Me (feat. Kehlani),180493,pop,2018,67,0.856,0.632,6,-3.692,0,0.074,0.193,0,0.0688,0.697,112.009
Migos,Stir Fry,190288,hip hop; pop,2018,72,0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982
YG,BIG BANK (feat. 2 Chainz- Big Sean- Nicki Minaj),237240,hip hop; pop,2018,68,0.745,0.346,1,-7.709,1,0.331,0.00552,0,0.0881,0.112,203.911
Drake,In My Feelings,217925,hip hop; pop; R&B,2018,75,0.835,0.626,1,-5.833,1,0.125,0.0589,6.00E-05,0.396,0.35,91.03
B Young,Jumanji,173153,hip hop; Dance/Electronic,2018,60,0.791,0.473,10,-9.86,0,0.25,0.279,0,0.0959,0.603,95.948
Charlie Puth,The Way I Am,186080,pop,2018,64,0.755,0.769,10,-5.658,0,0.186,0.314,2.38E-06,0.0628,0.642,114.966
Reik,Me Niego (feat. Ozuna & Wisin),221653,pop; latin,2018,1,0.777,0.779,0,-4.449,0,0.0972,0.0543,0,0.636,0.768,94.023
benny blanco,Eastside (with Halsey & Khalid),173799,hip hop; pop,2018,75,0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391
Luis Fonsi,Échame La Culpa,173720,pop; latin,2017,62,0.733,0.892,0,-3.641,1,0.0417,0.0376,0,0.137,0.675,95.989
MK,17,196489,pop; Dance/Electronic,2017,65,0.703,0.832,0,-7.202,0,0.0689,0.00149,0.127,0.0696,0.667,122.029
Rita Ora,Anywhere,215064,hip hop; pop; Dance/Electronic,2017,63,0.628,0.797,11,-3.953,0,0.0596,0.0364,0,0.104,0.321,106.93
Banx & Ranx,Answerphone (feat. Yxng Bane),190920,Dance/Electronic,2018,56,0.671,0.834,1,-3.928,0,0.0885,0.0387,0,0.454,0.454,113.021
Ella Mai,Trip,213993,hip hop; pop; R&B,2018,72,0.477,0.61,11,-5.628,0,0.144,0.225,0,0.107,0.358,79.882
Daddy Yankee,Dura,200480,latin,2018,71,0.783,0.84,1,-3.416,1,0.051,0.174,0,0.412,0.839,95.001
DJ Khaled,No Brainer,260000,hip hop; pop,2018,67,0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702
Anne-Marie,2002,186986,pop; Dance/Electronic,2018,80,0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133
Bruno Mars,Finesse - Remix; feat. Cardi B,217288,pop,2017,74,0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115
FINNEAS,Let's Fall in Love for the Night,190348,rock; pop; Dance/Electronic,2018,71,0.737,0.408,5,-7.941,1,0.104,0.802,0,0.171,0.374,127.921
Hugh Jackman,The Greatest Show,302146,easy listening,2017,72,0.417,0.824,11,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92
Halsey,Bad At Love,181279,pop; Dance/Electronic,2017,72,0.675,0.751,0,-3.539,1,0.0296,0.0604,0,0.0893,0.612,118.384
Drake,I'm Upset,214466,hip hop; pop; R&B,2018,68,0.899,0.586,11,-7.866,0,0.343,0.279,0,0.0836,0.492,150.002
Camila Cabello,Never Be the Same,226973,pop,2018,74,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923
M.O,Bad Vibe,214253,pop; Dance/Electronic,2018,54,0.813,0.701,10,-4.428,1,0.0449,0.178,0,0.0962,0.758,110.009
Dua Lipa,IDGAF,217946,pop,2017,78,0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028
Cashmere Cat,Miss You (with Major Lazer & Tory Lanez),186231,pop; rock,2018,56,0.747,0.641,1,-4.502,1,0.0925,0.25,0.00107,0.106,0.453,100.028
Bazzi,Mine,131064,pop; Dance/Electronic,2018,75,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77E-06,0.451,0.717,142.929
Lil Dicky,Freaky Friday (feat. Chris Brown),216631,hip hop; pop,2018,70,0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123
Lauv,I Like Me Better,197436,pop; Dance/Electronic,2018,81,0.752,0.505,9,-7.621,1,0.253,0.535,2.55E-06,0.104,0.419,91.97
The Chainsmokers,This Feeling,197946,pop; Dance/Electronic,2018,73,0.575,0.571,1,-7.906,1,0.0439,0.0558,0,0.0912,0.449,105.049
Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,235545,pop,2018,73,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959
